NCES LEA ID,State ID,District Name,Mailing Address,City,State,Zip Code,Zip +4,Telephone,Locale codes of schools in the LEA,Each school has a locale code of 7 or 8?,Is the LEA defined as rural by the State?,Average Daily Attendance,Is county population density less than 10 persons/sq. mile?,Percentage of children from families below poverty line,Does LEA meet low-income poverty requirement?,Alternate Poverty Data Provided by State,"According to alternate data, does LEA meet low-income poverty requirement?","Does each school in LEA have locale code of 6,7, or 8?","FY 2015 Title II, Part A allocation amount","FY 2015 Title II, Part D formula allocation amount - PLEASE LEAVE BLANK","FY 2015 Title IV, Part A allocation amount - PLEASE LEAVE BLANK",FY 2015 Title V allocation amount - PLEASE LEAVE BLANK,SRSA rural eligible,SRSA Small Eligible,SRSA Rural Eligible2,SRSA Small Check,SRSA eligible,RLIS rural eligible,RLIS pov. Eligible,Initial RLIS eligible,RLIS eligible,"SRSA, Not RLIS eligible",LEA Operational Status,LEA Agency type,
1703270,13-014-0630-02,Albers SD 63,206 N Broadway,Albers,IL,62215,1017,6182485146,8,YES,YES,177.09,,0004,NO,,,YES,"$2,260",,,,1,1,0,0,SRSA,1,0,0,-,0,Open,LEA,,
1703300,44-063-0190-24,Alden Hebron SD 19,9604 Illinois St,Hebron,IL,60034,9618,8156482886,8,YES,YES,398.84,,0012,NO,,,YES,"$12,104",,,,1,1,0,0,SRSA,1,0,0,-,0,Open,LEA,,
1703450,20-093-0170-24,Allendale CCSD 17,101 N 3rd St,Allendale,IL,62410,9569,6182993161,7,YES,YES,105.84,,0024,YES,,,YES,"$9,939",,,,1,1,0,0,SRSA,1,1,Initial,-,SRSA,Open,LEA,,
1703420,35-050-0650-04,Allen-Otter Creek CCSD 65,400 S Lane St,Ransom,IL,60470,8087,8155864611,7,YES,YES,1.08,,0010,NO,,,YES,"$8,052",,,,1,1,0,0,SRSA,1,0,0,-,0,Open,LEA,,
1703480,07-016-1260-02,Alsip-Hazlgrn-Oaklwn SD 126,11900 S Kostner Ave,Alsip,IL,60803,2307,7083891900,3,NO,,"1,485.22",,0017,NO,,,NO,"$33,063",,,,0,0,0,0,-,0,0,0,-,0,Open,LEA,,
1703510,03-025-0100-26,Altamont CUSD 10,7 S Ewing St,Altamont,IL,62411,1265,6184836195,7,YES,YES,702.79,,0017,NO,,,YES,"$38,057",,,,1,0,0,0,-,1,0,0,-,0,Open,LEA,,
1703600,41-057-0110-26,Alton CUSD 11,1854 E Broadway,Alton,IL,62002,6664,6184742600,"3,8",NO,,"5,628.25",,0022,YES,,,NO,"$452,972",,,,0,0,0,0,-,0,1,0,-,0,Open,LEA,,
1703660,28-037-2250-26,AlWood CUSD 225,301 E 5th Ave,Woodhull,IL,61490,9684,3093342719,8,YES,YES,339.82,,0013,NO,,,YES,"$11,566",,,,1,1,0,0,SRSA,1,0,0,-,0,Open,LEA,,
1703690,47-052-2720-26,Amboy CUSD 272,11 E Hawley St,Amboy,IL,61310,1430,8158572164,6,NO,YES,662.92,,0013,NO,,,YES,"$31,066",,,,1,0,0,0,-,1,0,0,-,0,Open,LEA,,
1703750,30-091-0370-04,Anna CCSD 37,301 S Green St,Anna,IL,62906,1126,6188336812,6,NO,,673.48,,0023,YES,,,YES,"$59,061",,,,0,0,0,0,-,1,1,Initial,RLIS,0,Open,LEA,,
1703780,30-091-0810-16,Anna Jonesboro CHSD 81,608 S Main St,Anna,IL,62906,1247,6188338421,6,NO,,438.49,,0028,YES,,,YES,"$22,567",,,,0,1,0,0,-,1,1,Initial,RLIS,0,Open,LEA,,
1703810,28-037-2260-26,Annawan CUSD 226,501 W South St,Annawan,IL,61234,9715,3099356781,8,YES,YES,367.88,,0010,NO,,,YES,"$13,996",,,,1,1,0,0,SRSA,1,0,0,-,0,Open,LEA,,
1703840,34-049-0340-04,Antioch CCSD 34,964 Spafford St,Antioch,IL,60002,1459,8478388470,3,NO,,"2,625.42",,0011,NO,,,NO,"$55,544",,,,0,0,0,0,-,0,0,0,-,0,Open,LEA,,
1703900,34-049-1020-04,Aptakisic-Tripp CCSD 102,1231 Weiland Rd,Buffalo Grove,IL,60089,7040,8473535650,3,NO,,"1,914.05",,0005,NO,,,NO,"$35,750",,,,0,0,0,0,-,0,0,0,-,0,Open,LEA,,
1703930,07-016-1450-02,Arbor Park SD 145,17301 Central Ave,Oak Forest,IL,60452,4920,7083427682,3,NO,,"1,307.88",,0015,NO,,,NO,"$30,866",,,,0,0,0,0,-,0,0,0,-,0,Open,LEA,,
1703960,11-021-3060-26,Arcola CUSD 306,351 W Washington St,Arcola,IL,61910,1120,2172684963,6,NO,,745.09,,0016,NO,,,YES,"$19,131",,,,0,0,0,0,-,1,0,0,-,0,Open,LEA,,
1703990,39-055-0010-26,Argenta-Oreana CUSD 1,500 N Main St,Argenta,IL,62501,6037,2177952313,"4,8",NO,YES,886.32,,0011,NO,,,NO,"$29,796",,,,1,0,0,0,-,0,0,0,-,0,Open,LEA,,
1704020,07-016-2170-16,Argo CHSD 217,7329 W 63rd St,Summit,IL,60501,1817,7087283200,3,NO,,"1,636.07",,0025,YES,,,NO,"$34,148",,,,0,0,0,0,-,0,1,0,-,0,Open,LEA,,
1704140,05-016-0250-02,Arlington Heights SD 25,1200 S Dunton Ave,Arlington Heights,IL,60005,3111,8477584900,2,NO,,"4,962.21",,0006,NO,,,NO,"$98,030",,,,0,0,0,0,-,0,0,0,-,0,Open,LEA,,
1704230,54-092-2250-17,Armstrong Twp HSD 225,30474 Smith,Armstrong,IL,61812,6910,2175692122,8,YES,YES,106.87,,0032,YES,,,YES,"$4,243",,,,1,1,0,0,SRSA,1,1,Initial,-,SRSA,Open,LEA,,
1704200,54-092-0610-03,Armstrong-Ellis Cons SD 61,3571 Gifford Ave,Armstrong,IL,61812,6919,2175692115,8,YES,YES,71.53,,0021,YES,,,YES,"$6,802",,,,1,1,0,0,SRSA,1,1,Initial,-,SRSA,Open,LEA,,
1704260,11-021-3050-26,Arthur CUSD 305,301 E Columbia St,Arthur,IL,61911,1403,2175432511,"7,8",YES,,"1,059.82",,0015,NO,,,YES,"$95,566",,,,1,0,0,0,-,1,0,0,-,0,Open,LEA,,
1704340,13-095-0150-04,Ashley CCSD 15,450 N Third St,Ashley,IL,62808,1259,6184856611,7,YES,YES,133.57,,0020,NO,,,YES,"$14,664",,,,1,1,0,0,SRSA,1,0,0,-,0,Open,LEA,,
1704380,47-052-2750-26,Ashton-Franklin Center CUSD 275,611 Western Ave,Ashton,IL,61006,9445,8154537461,7,YES,YES,489.50,,0008,NO,,,YES,"$26,079",,,,1,1,0,0,SRSA,1,0,0,-,0,Open,LEA,,
1704440,26-029-0010-26,Astoria CUSD 1,402 N Jefferson St,Astoria,IL,61501,8670,3093292156,7,YES,YES,292.80,,0018,NO,,,YES,"$20,959",,,,1,1,0,0,SRSA,1,0,0,-,0,Open,LEA,,
1704470,51-065-2130-26,Athens CUSD 213,501 Warrior Way,Athens,IL,62613,9473,2176368761,8,YES,YES,982.62,,0009,NO,,,YES,"$30,824",,,,1,0,0,0,-,1,0,0,-,0,Open,LEA,,
1704560,07-016-1250-02,Atwood Heights SD 125,12150 S Hamlin Ave,Alsip,IL,60803,1218,7083710080,3,NO,,641.24,,0016,NO,,,NO,"$27,086",,,,0,0,0,0,-,0,0,0,-,0,Open,LEA,,
1704620,51-084-0100-26,Auburn CUSD 10,606 W North St,Auburn,IL,62615,1144,2174386164,"4,8",NO,,"1,119.63",,0014,NO,,,NO,"$54,749",,,,0,0,0,0,-,0,0,0,-,0,Open,LEA,,
1704680,31-045-1310-22,Aurora East USD 131,417 5th St,Aurora,IL,60505,4700,6302995554,3,NO,,"12,387.31",,0025,YES,,,NO,"$707,448",,,,0,0,0,0,-,0,1,0,-,0,Open,LEA,,
1704710,31-045-1290-22,Aurora West USD 129,80 S River St,Aurora,IL,60506,5178,6303015000,3,NO,,"11,455.07",,0018,NO,,,NO,"$395,294",,,,0,0,0,0,-,0,0,0,-,0,Open,LEA,,
1704740,13-014-0210-02,Aviston SD 21,350 S Hull St,Aviston,IL,62216,3407,6182287245,8,YES,YES,371.04,,0004,NO,,,YES,"$5,925",,,,1,1,0,0,SRSA,1,0,0,-,0,Open,LEA,,
1704800,05-016-0370-02,Avoca SD 37,2921 Illinois Rd,Wilmette,IL,60091,1103,8472513587,3,NO,,675.86,,0008,NO,,,NO,"$8,151",,,,0,0,0,0,-,0,0,0,-,0,Open,LEA,,
1704920,51-084-0050-26,Ball Chatham CUSD 5,201 W Mulberry St,Chatham,IL,62629,1329,2174832416,"4,8",NO,,"4,204.64",,0008,NO,,,NO,"$45,399",,,,0,0,0,0,-,0,0,0,-,0,Open,LEA,,
1704950,34-049-1060-02,Bannockburn SD 106,2165 Telegraph Rd,Bannockburn,IL,60015,1531,8479455900,3,NO,,188.00,,0015,NO,,,NO,"$6,804",,,,0,1,0,0,-,0,0,0,-,0,Open,LEA,,
1705050,34-049-2200-26,Barrington CUSD 220,310 James St,Barrington,IL,60010,3329,8473816300,"3,8",NO,,"8,009.02",,0008,NO,,,NO,"$118,128",,,,0,0,0,0,-,0,0,0,-,0,Open,LEA,,
1705160,13-014-0570-02,Bartelso SD 57,306 S Washington,Bartelso,IL,62218,0267,6187652164,8,YES,YES,149.36,,0011,NO,,,YES,"$9,718",,,,1,1,0,0,SRSA,1,0,0,-,0,Open,LEA,,
1705190,48-072-0660-02,Bartonville SD 66,6000 S Adams St,Bartonville,IL,61607,2580,3096973253,4,NO,,243.05,,0020,YES,,,NO,"$15,751",,,,0,1,0,0,-,0,1,0,-,0,Open,LEA,,
1705220,31-045-1010-22,Batavia USD 101,335 W Wilson St,Batavia,IL,60510,1948,6309378834,3,NO,,"5,683.87",,0006,NO,,,NO,"$87,328",,,,0,0,0,0,-,0,0,0,-,0,Open,LEA,,
1700010,34-049-0030-04,Beach Park CCSD 3,11315 W Wadsworth Rd,Beach Park,IL,60099,3359,8475995070,"3,8",NO,,"2,171.14",,0014,NO,,,NO,"$45,097",,,,0,0,0,0,-,0,0,0,-,0,Open,LEA,,
1705310,01-009-0150-26,Beardstown CUSD 15,500 E 15th St,Beardstown,IL,62618,2052,2173233099,6,NO,,"1,429.15",,0020,NO,,,YES,"$60,522",,,,0,0,0,0,-,1,0,0,-,0,Open,LEA,,
1705460,03-025-0200-26,Beecher City CUSD 20,438 E State Highway 33,Beecher City,IL,62414,2219,6184875100,7,YES,YES,297.30,,0016,NO,,,YES,"$14,365",,,,1,1,0,0,SRSA,1,0,0,-,0,Open,LEA,,
1705430,56-099-200U-26,Beecher CUSD 200U,538 Miller St,Beecher,IL,60401,6620,7089462266,"3,8",NO,,948.04,,0007,NO,,,NO,"$14,677",,,,0,0,0,0,-,0,0,0,-,0,Open,LEA,,
1705580,50-082-1190-02,Belle Valley SD 119,2465 Amann Dr,Belleville,IL,62220,3463,6182365200,3,NO,,905.97,,0025,YES,,,NO,"$30,938",,,,0,0,0,0,-,0,1,0,-,0,Open,LEA,,
1743963,50-082-8010-60,Belleville Area Special Services,2411 Pathways Xing,Belleville,IL,62221,5885,6183554700,3,NO,,,,M,NO,,,NO,,,,,0,0,0,0,-,0,0,0,-,0,Open,Regional Agency,,
1705610,50-082-1180-02,Belleville SD 118,105 W A St,Belleville,IL,62220,1326,6182332830,3,NO,,"3,710.16",,0026,YES,,,NO,"$148,056",,,,0,0,0,0,-,0,1,0,-,0,Open,LEA,,
1705640,50-082-2010-17,Belleville Twp HSD 201,920 N Illinois St,Belleville,IL,62220,4374,6182228241,"3,8",NO,,"4,486.45",,0017,NO,,,NO,"$111,715",,,,0,0,0,0,-,0,0,0,-,0,Open,LEA,,
1705760,06-016-0880-02,Bellwood SD 88,2500 Oak St,Bellwood,IL,60104,1525,7084103934,3,NO,,"2,509.97",,0028,YES,,,NO,"$83,633",,,,0,0,0,0,-,0,1,0,-,0,Open,LEA,,
1705790,04-004-1000-26,Belvidere CUSD 100,1201 5th Ave,Belvidere,IL,61008,5125,8155440301,"4,8",NO,,"7,551.27",,0013,NO,,,NO,"$192,032",,,,0,0,0,0,-,0,0,0,-,0,Open,LEA,,
1705820,39-074-0050-26,Bement CUSD 5,201 S Champaign St,Bement,IL,61813,1512,2176784200,8,YES,YES,314.72,,0014,NO,,,YES,"$23,924",,,,1,1,0,0,SRSA,1,0,0,-,0,Open,LEA,,
1705880,19-022-0250-02,Benjamin SD 25,28W250 Saint Charles Rd,West Chicago,IL,60185,1454,6308767800,3,NO,,644.53,,0005,NO,,,NO,"$17,795",,,,0,0,0,0,-,0,0,0,-,0,Open,LEA,,
1705910,19-022-0020-02,Bensenville SD 2,210 S Church Rd,Bensenville,IL,60106,2303,6307665940,3,NO,,"1,990.21",,0017,NO,,,NO,"$62,778",,,,0,0,0,0,-,0,0,0,-,0,Open,LEA,,
1705950,21-028-0470-04,Benton CCSD 47,1403 S Main St,Benton,IL,62812,1823,6184393136,6,NO,YES,"1,057.37",,0030,YES,,,YES,"$94,631",,,,1,0,0,0,-,1,1,Initial,RLIS,0,Open,LEA,,
1705970,21-028-1030-13,Benton Cons HSD 103,511 E Main St,Benton,IL,62812,2522,6184396415,6,NO,,510.24,,0027,YES,,,YES,"$29,217",,,,0,1,0,0,-,1,1,Initial,RLIS,0,Open,LEA,,
1706000,06-016-0870-02,Berkeley SD 87,1200 N Wolf Rd,Berkeley,IL,60163,1219,7084493350,3,NO,,"2,380.66",,0023,YES,,,NO,"$63,353",,,,0,0,0,0,-,0,1,0,-,0,Open,LEA,,
1706060,06-016-0980-02,Berwyn North SD 98,6633 16th St,Berwyn,IL,60402,1320,7084846200,3,NO,,"2,754.30",,0025,YES,,,NO,"$68,909",,,,0,0,0,0,-,0,1,0,-,0,Open,LEA,,
1706090,06-016-1000-02,Berwyn South SD 100,3401 Gunderson Ave,Berwyn,IL,60402,3771,7087952300,3,NO,,"3,711.77",,0023,YES,,,NO,"$73,626",,,,0,0,0,0,-,0,1,0,-,0,Open,LEA,,
1706120,41-057-0080-26,Bethalto CUSD 8,610 Texas Blvd,Bethalto,IL,62010,1754,6183777200,"3,8",NO,,"2,270.61",,0018,NO,,,NO,"$116,627",,,,0,0,0,0,-,0,0,0,-,0,Open,LEA,,
1706180,13-041-0820-02,Bethel SD 82,1201 Bethel Rd,Mount Vernon,IL,62864,7231,6182448095,7,YES,YES,140.28,,0038,YES,,,YES,"$4,213",,,,1,1,0,0,SRSA,1,1,Initial,-,SRSA,Open,LEA,,
1700227,47-098-0000-61,Bi-County Special Educ Coop,506 W 4th St Ste B,Sterling,IL,61081,3412,8156220858,6,NO,,,,M,NO,,,YES,,,,,0,0,0,0,-,1,0,0,-,0,Open,Regional Agency,,
1706270,34-049-0380-02,Big Hollow SD 38,26051 W Nippersink Rd,Ingleside,IL,60041,8785,8477401490,3,NO,,"1,601.82",,0007,NO,,,NO,"$15,104",,,,0,0,0,0,-,0,0,0,-,0,Open,LEA,,
1706390,54-092-0010-26,Bismarck Henning CUSD,17268 E 2750 North Rd,Bismarck,IL,61814,5130,2177597261,8,YES,YES,773.50,,0010,NO,,,YES,"$21,422",,,,1,0,0,0,-,1,0,0,-,0,Open,LEA,,
1700084,49-081-8650-60,Black Hawk Area Sp Ed District,4670 11th St,East Moline,IL,61244,4428,3097962500,"2,4",NO,,,,M,NO,,,NO,,,,,0,0,0,0,-,0,0,0,-,0,Open,Regional Agency,,
1706420,07-016-2060-17,Bloom Twp HSD 206,100 W 10th St,Chicago Heights,IL,60411,2002,7087557010,3,NO,,"2,819.96",,0029,YES,,,NO,"$152,594",,,,0,0,0,0,-,0,1,0,-,0,Open,LEA,,
1706450,19-022-0130-02,Bloomingdale SD 13,164 Euclid Ave,Bloomingdale,IL,60108,1634,6306715035,3,NO,,"1,120.13",,0008,NO,,,NO,"$37,261",,,,0,0,0,0,-,0,0,0,-,0,Open,LEA,,
1700036,17-064-0870-41,Bloomington Area Career Center,1202 E Locust St,Bloomington,IL,61701,3363,3098298671,,,,,,M,NO,,,,,,,,0,0,0,0,-,0,0,0,-,0,Open,Regional Agency,,
1706480,17-064-0870-25,Bloomington SD 87,300 E Monroe St,Bloomington,IL,61701,4028,3098276031,2,NO,,"4,831.30",,0019,NO,,,NO,"$294,997",,,,0,0,0,0,-,0,0,0,-,0,Open,LEA,,
1700003,17-020-0180-26,Blue Ridge CUSD 18,411 N John St,Farmer City,IL,61842,1159,3099289141,8,YES,YES,697.71,,0013,NO,,,YES,"$25,182",,,,1,0,0,0,-,1,0,0,-,0,Open,LEA,,
1701417,13-041-3180-27,Bluford Unit School District 318,901 Sixth St,Bluford,IL,62814,1319,(618) 732-6121,7,YES,,361.55,NO,M,NO,,,YES,"$23,492",,,,1,1,0,0,SRSA,1,0,0,-,0,Merged,,,
1700164,35-059-0050-61,BMP Tri County Special Ed Coop,PO Box 239,Tiskilwa,IL,61368,0239,8156468031,,,,,,M,NO,,,,,,,,0,0,0,0,-,0,0,0,-,0,Open,Regional Agency,,
1717730,03-003-0020-26,Bond County CUSD 2,1008 N Hena St,Greenville,IL,62246,1378,6186645015,"3,8",NO,,"1,770.82",,0017,NO,,,NO,"$83,593",,,,0,0,0,0,-,0,0,0,-,0,Open,LEA,,
1700234,03-026-7410-45,Bond Fayette Effingham EFE 410,1109 N 8th St,,IL,62471,1240,6182832008,,,,,,M,NO,,,,,,,,0,0,0,0,-,0,0,0,-,0,Open,Regional Agency,,
1700165,03-000-0000-00,Bond/Effingham/Fayette ROE,300 S 7th St,Hillsboro,IL,62471,2732,6182835011,6,NO,,113.71,,M,NO,,,YES,$246,,,,0,1,0,0,-,1,0,0,-,0,Open,Regional Agency,,
1700018,04-004-1000-61,Boone County Spec Educ Coop,1201 5th Ave,Belvidere,IL,61008,5125,8155474309,4,NO,,,,M,NO,,,NO,,,,,0,0,0,0,-,0,0,0,-,0,Open,Regional Agency,,
1700166,04-000-0000-00,Boone/Winnebago ROE,300 Heart Blvd,Loves Park,IL,61111,7516,8156363060,"2,4",NO,,,,M,NO,,,NO,,,,,0,0,0,0,-,0,0,0,-,0,Open,Regional Agency,,
1706750,32-046-0530-02,Bourbonnais SD 53,281 W John Casey Rd,Bourbonnais,IL,60914,1392,8159295100,4,NO,,"2,237.07",,0016,NO,,,NO,"$59,396",,,,0,0,0,0,-,0,0,0,-,0,Open,LEA,,
1706840,24-032-0750-02,Braceville SD 75,209 N Mitchell St,Braceville,IL,60407,9068,8152378040,3,NO,,125.99,,0015,NO,,,NO,"$11,145",,,,0,1,0,0,-,0,0,0,-,0,Open,LEA,,
1706880,28-088-0010-26,Bradford CUSD 1,115 High St,Bradford,IL,61421,5087,3098972801,8,YES,YES,219.58,,0018,NO,,,YES,"$15,844",,,,1,1,0,0,SRSA,1,0,0,-,0,Open,LEA,,
1706960,32-046-3070-16,Bradley Bourbonnais CHSD 307,700 W North St,Bradley,IL,60915,1013,8159373701,4,NO,,"1,878.61",,0013,NO,,,NO,"$41,151",,,,0,0,0,0,-,0,0,0,-,0,Open,LEA,,
1706930,32-046-0610-02,Bradley SD 61,111 N Crosswell Ave,Bradley,IL,60915,2091,8159333371,4,NO,,"1,423.60",,0023,YES,,,NO,"$53,199",,,,0,0,0,0,-,0,1,0,-,0,Open,LEA,,
1707010,13-014-0120-04,Breese ESD 12,777 Memorial Dr,Breese,IL,62230,1376,6185267128,3,NO,,566.40,,0011,NO,,,NO,"$31,355",,,,0,1,0,0,-,0,0,0,-,0,Open,LEA,,
1707050,07-016-2280-16,Bremen CHSD 228,15233 Pulaski Rd,Midlothian,IL,60445,3755,7083891175,3,NO,,"4,477.62",,0021,YES,,,NO,"$116,960",,,,0,0,0,0,-,0,1,0,-,0,Open,LEA,,
1707200,48-072-3090-26,Brimfield CUSD 309,323 E Clinton St,Brimfield,IL,61517,8156,3094463378,8,YES,YES,667.36,,0008,NO,,,YES,"$15,655",,,,1,0,0,0,-,1,0,0,-,0,Open,LEA,,
1707320,06-016-0950-02,Brookfield Lagrange Park SD 95,3524 Maple Ave,Brookfield,IL,60513,1250,7084850606,3,NO,,"1,006.04",,0016,NO,,,NO,"$18,844",,,,0,0,0,0,-,0,0,0,-,0,Open,LEA,,
1723640,50-082-1880-22,Brooklyn UD 188,800 Madison St,Lovejoy,IL,62059,5306,6182711028,3,NO,,117.93,,0070,YES,,,NO,"$28,160",,,,0,1,0,0,-,0,1,0,-,0,Open,LEA,,
1716950,07-016-1670-02,Brookwood SD 167,201 E Glenwood Dyer Rd,Glenwood,IL,60425,1845,7087585190,3,NO,,"1,097.73",,0028,YES,,,NO,"$54,347",,,,0,0,0,0,-,0,1,0,-,0,Open,LEA,,
1727300,01-005-0010-26,Brown County CUSD 1,503 NW Cross St,Mount Sterling,IL,62353,1149,2177737502,7,YES,,670.35,,0014,NO,,,YES,"$38,046",,,,1,0,0,0,-,1,0,0,-,0,Open,LEA,,
1707440,03-026-2010-26,Brownstown CUSD 201,421 S College Ave,Brownstown,IL,62418,1129,6184273355,7,YES,YES,317.28,,0023,YES,,,YES,"$16,447",,,,1,1,0,0,SRSA,1,1,Initial,-,SRSA,Open,LEA,,
1700102,40-007-0420-26,Brussels CUSD 42,128 School St,Brussels,IL,62013,0128,6188832131,8,YES,YES,125.51,,0011,NO,,,YES,"$7,624",,,,1,1,0,0,SRSA,1,0,0,-,0,Open,LEA,,
1707740,21-044-0430-03,Buncombe Cons SD 43,PO Box 40,Buncombe,IL,62912,0040,6186588830,7,YES,YES,61.16,,0022,YES,,,YES,"$5,475",,,,1,1,0,0,SRSA,1,1,Initial,-,SRSA,Open,LEA,,
1707770,40-056-0080-26,Bunker Hill CUSD 8,504 E Warren St,Bunker Hill,IL,62014,1102,6185853116,8,YES,YES,583.12,,0018,NO,,,YES,"$32,335",,,,1,1,0,0,SRSA,1,0,0,-,0,Open,LEA,,
1736810,07-016-1110-02,Burbank SD 111,7600 Central Ave,Burbank,IL,60459,1308,7084960500,3,NO,,"3,257.80",,0026,YES,,,NO,"$91,907",,,,0,0,0,0,-,0,1,0,-,0,Open,LEA,,
1700125,28-006-3400-26,Bureau Valley CUSD 340,9068 2125 N Avenue,Manilus,IL,61338,,8154453101,7,YES,YES,"1,053.68",,0016,NO,,,YES,"$44,430",,,,1,0,0,0,-,1,0,0,-,0,Open,LEA,,
1700168,28-000-0000-00,Bureau/Henry/Stark ROE,107 S State St,Atkinson,IL,61235,9788,3099367890,7,YES,,0.00,,M,NO,,,YES,$64,,,,1,0,0,0,-,1,0,0,-,0,Open,Regional Agency,,
1707860,07-016-1545-02,Burnham SD 154-5,13945 S Green Bay Ave,Burnham,IL,60633,1671,7088628636,3,NO,,190.35,,0037,YES,,,NO,"$4,231",,,,0,1,0,0,-,0,1,0,-,0,Open,LEA,,
1707950,26-062-1700-26,Bushnell Prairie City CUSD 170,845 Walnut St,Bushnell,IL,61422,1253,3097729461,6,NO,,661.33,,0020,YES,,,YES,"$44,314",,,,0,0,0,0,-,1,1,Initial,RLIS,0,Open,LEA,,
1707980,19-022-0530-02,Butler SD 53,2801 York Rd,Oak Brook,IL,60523,2334,6305732887,3,NO,,468.52,,0007,NO,,,NO,"$13,162",,,,0,1,0,0,-,0,0,0,-,0,Open,LEA,,
1708010,47-071-2260-26,Byron CUSD 226,696 N Colfax St,Byron,IL,61010,1439,8152345491,6,NO,,"1,370.83",,0007,NO,,,YES,"$28,303",,,,0,0,0,0,-,1,0,0,-,0,Open,LEA,,
1708040,50-082-1870-26,Cahokia CUSD 187,1700 Jerome Ln,Cahokia,IL,62206,2329,6183323700,3,NO,,"3,076.33",,0045,YES,,,NO,"$319,173",,,,0,0,0,0,-,0,1,0,-,0,Open,LEA,,
1708070,30-002-0010-22,Cairo USD 1,4201 Sycamore St,Cairo,IL,62914,1047,6187344102,4,NO,,409.79,,0052,YES,,,NO,"$119,657",,,,0,1,0,0,-,0,1,0,-,0,Open,LEA,,
1718180,40-007-0400-26,Calhoun CUSD 40,101 Calhoun Ave,Hardin,IL,62047,,6185762722,8,YES,YES,384.28,,0016,NO,,,YES,"$24,985",,,,1,1,0,0,SRSA,1,0,0,-,0,Open,LEA,,
1700169,40-000-0000-00,Calhoun/Greene/Jersy/Macoupin ROE,225 E Nicholas St,Carlinville,IL,62626,1382,2178544016,"3,6",NO,,,,M,NO,,,NO,,,,,0,0,0,0,-,0,0,0,-,0,Open,Regional Agency,,
1741520,07-016-1550-02,Calumet City SD 155,540 Superior Ave,Calumet City,IL,60409,3452,7088687926,3,NO,,"1,108.38",,0035,YES,,,NO,"$62,894",,,,0,0,0,0,-,0,1,0,-,0,Open,LEA,,
1708130,07-016-1320-02,Calumet Public SD 132,1440 W Vermont Ave,Calumet Park,IL,60827,6328,7083888920,3,NO,,,,0035,YES,,,NO,"$55,735",,,,0,0,0,0,-,0,1,0,-,0,Open,LEA,,
1708160,28-037-2270-26,Cambridge CUSD 227,300 S West St,Cambridge,IL,61238,1430,3099372144,8,YES,YES,465.91,,0013,NO,,,YES,"$29,746",,,,1,1,0,0,SRSA,1,0,0,-,0,Open,LEA,,
1708280,26-029-0660-25,Canton Union SD 66,20 W Walnut St,Canton,IL,61520,2526,3096479411,6,NO,,"2,369.10",,0021,YES,,,YES,"$117,969",,,,0,0,0,0,-,1,1,Initial,RLIS,0,Open,LEA,,
1700328,51-084-7900-40,Capital Area Career Center,2201 Toronto Rd,Springfield,IL,62712,3802,2175295431,,,,,,M,NO,,,,,,,,0,0,0,0,-,0,0,0,-,0,Open,Regional Agency,,
1708310,49-081-0360-02,Carbon Cliff-Barstow SD 36,2002 Eagle Ridge Dr,Silvis,IL,61282,1779,3097922002,4,NO,,269.99,,0045,YES,,,NO,"$18,400",,,,0,1,0,0,-,0,1,0,-,0,Open,LEA,,
1708370,30-039-1650-16,Carbondale CHSD 165,330 S Giant City Rd,Carbondale,IL,62902,5042,6184574722,2,NO,,897.80,,0033,YES,,,NO,"$35,422",,,,0,0,0,0,-,0,1,0,-,0,Open,LEA,,
1708340,30-039-0950-02,Carbondale ESD 95,925 S Giant City Rd,Carbondale,IL,62902,5056,6184573591,2,NO,,"1,317.46",,0039,YES,,,NO,"$128,252",,,,0,0,0,0,-,0,1,0,-,0,Open,LEA,,
1700238,08-089-7230-45,Career & Tech Educ Consortium,2037 W Galena Ave,Freeport,IL,61032,3004,8152320709,,,,,,M,NO,,,,,,,,0,0,0,0,-,0,0,0,-,0,Open,Regional Agency,,
1700291,45-000-0000-40,Career Center of Southern IL,6137 Beck Rd,Red Bud,IL,62278,3347,6184732222,,,,,,M,NO,,,,,,,,0,0,0,0,-,0,0,0,-,0,Open,Regional Agency,,
1700249,07-016-2280-46,Career Development System,16333 Kilbourne Ave,Oak Forest,IL,60452,4601,7082256023,,,,,,M,NO,,,,,,,,0,0,0,0,-,0,0,0,-,0,Open,Regional Agency,,
1700235,04-000-0000-46,Career Educ Assoc of N Central IL,4151 Samuelson Rd,Rockford,IL,61109,3272,8159211650,,,,,,M,NO,,,,,,,,0,0,0,0,-,0,0,0,-,0,Open,Regional Agency,,
1700253,07-016-2270-46,Career Prep Net @ Prairie State,202 S Halsted St,Chicago Heights,IL,60411,8200,7087097905,,,,,,M,NO,,,,,,,,0,0,0,0,-,0,0,0,-,0,Open,Regional Agency,,
1708430,40-056-0010-26,Carlinville CUSD 1,829 W Main St,Carlinville,IL,62626,1261,2178549823,3,NO,,"1,352.55",,0017,NO,,,NO,"$77,334",,,,0,0,0,0,-,0,0,0,-,0,Open,LEA,,
1708460,13-014-0010-26,Carlyle CUSD 1,1400 13th St,Carlyle,IL,62231,1011,6185948283,3,NO,,"1,073.32",,0016,NO,,,NO,"$61,568",,,,0,0,0,0,-,0,0,0,-,0,Open,LEA,,
